Axis	% explained	Origin p-value	Time p-value	Individual p-value
MDS1	41.3546129826589	0.997833563345127	0.0439474279071907	0.000188233934060611
MDS2	14.508433732022	0.00445941338930094	0.931037044900239	7.48285540560608e-06
MDS3	7.75669277115571	0.0324273138992181	0.172709514518432	1.64553808535528e-09
MDS4	5.91097762567859	4.46204413396032e-06	0.68695672102689	0.309589982452459
MDS5	4.54243652185377	3.7428379710712e-05	0.582548963862763	0.000204145739492221
MDS6	3.56228988899694	0.134996661753995	0.690039182265072	0.000546574565799677
MDS7	2.56399955019492	0.0592860111332918	0.116902804377433	0.109757193889273
MDS8	1.80924948896228	0.730292289252995	0.710260879541742	2.28031842855229e-06
MDS9	1.62698914760647	0.799726270612112	0.630010063642976	0.0070106000528328
MDS10	1.24554593599927	0.00021224687451676	0.806106538902884	0.0106331698236354
MDS11	1.1868940833655	0.874441947531222	0.61430270232502	0.0125161519331816
MDS12	1.06213525484585	0.0996743807862497	0.805367132485026	0.00081516062015234
MDS13	0.950828914130231	0.201071996550727	0.120522112062765	0.000431053534275313
MDS14	0.805082319929187	0.630068677982331	0.385713196559663	0.000947763871582005
MDS15	0.718354823244438	0.574471534381152	0.852748817449883	0.0230634564524861
MDS16	0.688963693806582	0.999628559657534	0.131680964901719	0.110535963663921
