Taxa	stoolMeans	swabMeans	Origin p-value	Time p-value	Individual p-value	Origin (adj p-value)	Time (adj p-value)	Individual (adj p-value)
Geobacter_lovleyi	2.33334366217588	2.02914383253058	5.11190762858942e-07	0.548877916725467	3.09325086720864e-12	2.56398480852284e-06	0.895643129778526	6.67171755672453e-12
Coprococcus_catus	3.13067338152504	2.98929140055719	0.00224845183003365	0.432437493701542	7.87833946889837e-32	0.00588880241199289	0.895643129778526	6.19012386842015e-31
Streptococcus_parasanguinis	1.68745623247411	1.13322235881898	1.40555514448136e-10	0.223682701026006	9.04873314312449e-18	9.09476858193824e-10	0.895643129778526	2.36990629938975e-17
Prevotella_intermedia	0.857172912351927	1.76141385831993	3.34631350521952e-15	0.319684917343149	3.84566756715879e-05	4.60118106967684e-14	0.895643129778526	5.56609779457193e-05
Acholeplasma_brassicae	0.756400442797999	0.654174829953268	0.136638388323012	0.300920429449219	2.91808799192018e-32	0.217829314717845	0.895643129778526	2.6749139925935e-31
Variovorax_paradoxus	0.709579600105072	0.702683521591413	0.983773385164682	0.966648267587472	1.52718171739482e-45	0.997609093716499	0.977642784389693	8.39949944567151e-44
Eggerthella_lenta	1.51703585442379	1.60740565536	0.194815847435834	0.968755122713423	8.14315294850069e-12	0.28959112456678	0.977642784389693	1.69008834780203e-11
Streptococcus_anginosus	0.36737158602839	1.21216782466013	8.56566413530374e-15	0.872182791957846	0.000218894561085536	1.04691450542601e-13	0.977642784389693	0.000304789895182391
Streptococcus_gordonii	0.435760687316358	0.266244677238246	0.00498757501705443	0.791180961697416	1.62080842783733e-09	0.011926809823391	0.977117670670035	2.9227692961001e-09
.Ruminococcus._torques	3.87367364752419	3.8735420203913	0.997609093716499	0.0154960169242641	3.79381525783103e-08	0.997609093716499	0.284093643611508	6.32302542971838e-08
Clostridium_beijerinckii	0.241721274635162	0.185414625784313	0.209373600478586	0.625372506386762	0.0011905286170845	0.303040737534796	0.923088202777085	0.00147143986381231
Roseburia_hominis	2.56846582275407	2.4953111890566	0.164648788826871	0.35436479548681	5.50704621076659e-11	0.251546760707719	0.895643129778526	1.10140924215332e-10
Faecalitalea_cylindroides	1.27923076185888	1.39733196409849	0.133599014221293	0.872758206920051	5.86503032668415e-27	0.216116052416797	0.977642784389693	3.22576667967628e-26
Beutenbergia_cavernae	0.185907273868325	0.168316726780917	0.626083333477598	0.834445285163232	0.893470814538192	0.740528674005761	0.977642784389693	0.910016570362973
Eubacterium_rectale	3.29993285903436	3.12599893997068	0.00129447256933812	0.640001422455987	6.86192997107123e-32	0.00374715743755771	0.923088202777085	5.80624843706027e-31
Haemophilus_parainfluenzae	0.544594290183649	0.493466632484935	0.530481899370939	0.171823979718099	2.39575267813691e-10	0.648366765897815	0.895643129778526	4.54366887232862e-10
Pantoea_ananatis	0.702140007697148	0.81648555176081	0.105630493518152	0.0956285019261061	1.54899732253999e-06	0.184434195031695	0.70265479638458	2.50573096293234e-06
Acidaminococcus_fermentans	2.87353391584967	2.5990702171595	4.70713074052336e-05	0.929320324566362	4.22405290520549e-33	0.000167027219825022	0.977642784389693	4.44301126986193e-32
Streptococcus_salivarius	1.37671446408983	0.968626942307287	8.94481417172682e-06	0.405342799029589	2.5158785083701e-23	3.64418355144426e-05	0.895643129778526	9.88380842573969e-23
Parabacteroides_distasonis	3.42472709003	3.35206668550784	0.115773559774741	0.885742453683868	4.44301126986193e-33	0.196474641939865	0.977642784389693	4.44301126986193e-32
Methylobacterium_nodulans	0.545913993528072	0.416881873776331	0.0387759370595446	0.423510059343342	6.65266435218209e-11	0.0748307557289456	0.895643129778526	1.30677335489291e-10
Streptococcus_macedonicus	0.451140176648515	0.718271299664067	0.00833798132279567	0.610965684088238	0.00346349294606795	0.0191078738647401	0.923088202777085	0.00405302366029228
Methylocella_silvestris	0.58815204261809	0.507358031725874	0.129281904299413	0.0011733117416141	1.2261772535002e-05	0.21225387273038	0.129064291577551	1.84766435458934e-05
Desulfovibrio_vulgaris	1.19981870230153	0.993334990377916	0.0124688238132288	0.792520411599323	7.80325348082894e-25	0.0249376476264575	0.977117670670035	3.43343153156474e-24
Ruminococcus_bromii	2.02479457088164	2.01119678695923	0.712505290943469	0.671336874746971	7.60032700788189e-35	0.807250539673933	0.923088202777085	9.28928856518898e-34
Desulfotomaculum_reducens	0.11006364043002	0.230086813348194	0.000315647385443524	0.516587255681473	2.19801153358878e-06	0.00102121212937611	0.895643129778526	3.50407635789516e-06
Ruminiclostridium_thermocellum	0.976769788130177	0.823054028024727	0.0374018219326435	0.952537378645329	9.16869706882684e-20	0.0734678645105497	0.977642784389693	2.88159050734558e-19
.Clostridium._sticklandii	0.572361348979683	0.945936172353382	1.65280400710583e-05	0.241688977688361	6.91255376984287e-06	6.2692565786773e-05	0.895643129778526	1.07095903476439e-05
Campylobacter_curvus	0.092864694711283	0.818185126363279	6.37517222614977e-16	0.510083211835597	0.000471416067256521	1.00181277839496e-14	0.895643129778526	0.000624768281906233
Jonesia_denitrificans	1.12819338307104	0.785187069816173	0.000168351648953232	0.895882266484125	0.239299291207312	0.000578708793276734	0.977642784389693	0.250694495550517
Geobacillus_sp._GHH01	1.36713660491932	2.89370204810849	9.29901073519662e-35	0.161636435910592	0.401432377807342	3.40963726957209e-33	0.889000397508258	0.41268749120381
Bacillus_amyloliquefaciens	1.38700786085574	1.62337923074889	0.00149000761451188	0.357213516148936	4.39759784003747e-19	0.00409752093990768	0.895643129778526	1.2729888484319e-18
Anoxybacillus_flavithermus	1.30462586811355	2.88915064671521	4.01586233789697e-37	0.120879878019079	0.00567150639815364	2.20872428584333e-35	0.70265479638458	0.00649860108121771
Lachnoclostridium_phytofermentans	0.213776841541468	0.205490905711948	0.812807615985115	0.304889750410278	0.00263481508732432	0.876557232925124	0.895643129778526	0.00315032238701821
Modestobacter_marinus	0.167132909428709	0.147304425475623	0.541427933517135	0.516389623368796	0.999792219869773	0.654473326229504	0.895643129778526	0.999792219869773
.Eubacterium._siraeum	1.51413225464947	1.36390158216954	0.128620374204368	0.817225688196757	1.58834064669596e-26	0.21225387273038	0.977117670670035	7.94170323347982e-26
Escherichia_coli	0.794267159656546	1.45010409604203	2.24423549364839e-10	0.466041095466968	5.12726234690733e-13	1.37147724611846e-09	0.895643129778526	1.15101807787716e-12
Campylobacter_hominis	0.17103112775555	0.869940318394222	3.84922863865627e-12	0.558821722300211	5.52992542930651e-07	3.25703961732454e-11	0.895643129778526	9.07898204811516e-07
Acinetobacter_baumannii	0.0181531830004906	0.540051492226757	2.13194602493023e-16	0.202633676406107	0.229831450622324	3.90856771237208e-15	0.895643129778526	0.243090957388997
Peptoclostridium_difficile	1.94644342206793	2.02680610332565	0.2814879317302	0.99930925827137	5.96704851534959e-14	0.387045906129025	0.99930925827137	1.36744861810095e-13
Odoribacter_splanchnicus	2.24063415031402	2.1930327189497	0.441344552472255	0.551129043014738	3.32443116391687e-25	0.55506808190362	0.895643129778526	1.52369761679523e-24
Faecalibacterium_prausnitzii	3.55922371895093	3.62089694722897	0.427745303678529	0.325911094568949	3.44171488610113e-37	0.547116086100444	0.895643129778526	6.30981062451874e-36
Alistipes_finegoldii	2.59223225641396	2.22352500182886	6.32486747577301e-06	0.751563006195819	7.91541847657665e-29	2.78294168934012e-05	0.97261094919459	5.44185020264645e-28
Clostridium_tetani	0.50622652226172	0.428340519123107	0.207806343612333	0.817013121009525	3.41098402929455e-19	0.303040737534796	0.977117670670035	1.01407633303351e-18
Gordonibacter_pamelaeae	0.691996155200109	0.348267316417932	5.95844694224792e-07	0.517349683503363	3.07340489825766e-05	2.8496920158577e-06	0.895643129778526	4.50766051744457e-05
Lactobacillus_crispatus	0.136804465306287	0.330485197959982	0.000552381159470016	0.717913453474041	0.137089144406895	0.00173605507262005	0.963054632709079	0.147841234164299
Ruminococcus_champanellensis	0.674105556188363	0.668750879413981	0.996909936977518	0.736707865322399	7.57798178920701e-24	0.997609093716499	0.964736490303141	3.08732591412137e-23
Coxiella_burnetii	0.395307730026021	0.436354841233688	0.366211272360203	0.938018054179775	1.6861909496839e-53	0.479562380471695	0.977642784389693	1.85481004465229e-51
Prevotella_dentalis	0.518799900809283	0.449619556362812	0.230717608166164	0.34529168835904	1.7896702667233e-09	0.329596583094519	0.895643129778526	3.1752214409607e-09
Cellulophaga_lytica	0.28126125707504	0.268656564723795	0.808180107664174	0.0893783899696213	0.00168363451330727	0.876557232925124	0.70265479638458	0.00203516259850329
Fusobacterium_nucleatum	0.171852519676393	0.730237519574572	3.09814976100485e-11	0.543598976935731	0.000911282178888756	2.12997796069084e-10	0.895643129778526	0.00113910272361094
